DBUID,num_stops
35061272004,9
35061272005,8
35061272006,9
35061273001,18
35061273002,13
35061496064,0
35061497002,0
35061497003,0
35061497004,0
35061497005,0
35061497006,0
35061497007,0
35061497008,0
35061497009,0
35061558004,6
35061558005,8
35061558006,4
35061558007,4
35061558008,7
35061558009,7
35061558010,8
35061558011,7
35061558012,7
35061558013,11
35061558014,6
35061558015,4
35061558018,7
35061559001,2
35061559002,0
35061559003,0
35061559004,0
35061559005,2
35061559006,0
35061560001,6
35061560002,5
35061560003,8
35061560004,6
35061560005,7
35061560006,8
35061561001,6
35061561002,3
35061561003,4
35061561004,5
35061638006,21
35061638007,19
35061638008,19
35061638009,18
35061638010,18
35061639001,14
35061639002,15
35061639003,8
35061639004,25
35061639005,12
35061639006,23
35061639007,19
35061639008,13
35061639009,19
35061639010,18
35061639011,18
35061645004,8
35061646001,22
35061646002,14
35061646003,18
35061646006,18
35061699001,13
35061699002,8
35061699003,7
35061699004,14
35061699005,15
35061699006,15
35061699007,16
35061699008,18
35061699009,16
35061699010,16
35061700001,18
35061700002,16
35061700003,16
35061700004,14
35060003005,0
35060003006,1
35060003007,2
35060005001,6
35061811014,10
35061812001,12
35061812002,4
35061812003,5
35061812004,7
35061812005,9
35061812006,12
35061812007,6
35061812008,6
35061813001,4
35061813002,4
35060092001,10
35060092002,8
35060092003,13
35060092004,17
35060093001,16
35060093002,5
35060094001,8
35060094002,4
35060094003,8
35060094004,6
35060200006,20
35060201001,11
35060201002,19
35060201003,22
35060201004,13
35060201005,18
35060202001,16
35060202002,16
35060202003,16
35061862010,7
35061862014,8
35061863001,16
35061863002,17
35061863003,13
35061863004,10
35061863005,11
35061863006,23
35061863007,17
35061863008,17
35061864001,19
35060208003,8
35060209001,3
35060209002,12
35060210001,3
35060210003,7
35060210005,10
35060211003,9
35060211004,10
35060386001,7
35060386002,8
35060386004,10
35060386006,14
35060387001,8
35060387002,9
35060388003,7
35060389009,6
35060391004,17
35060391005,18
35060391006,20
35060392001,14
35060392002,12
35060392003,15
35060392004,19
35060393001,12
35060393002,14
35060393003,12
35060394002,12
35060395001,13
35060395002,10
35060395003,10
35060515002,7
35060515004,20
35060515005,19
35060515006,19
35060515008,14
35060515009,13
35060515010,17
35060520001,6
35060520002,7
35060521001,11
35060521002,6
35060522001,10
35060522002,10
35060522003,4
35060522004,7
35060522005,1
35060638005,18
35060641001,23
35060641002,30
35060641003,30
35060641008,24
35060641009,37
35060642001,27
35060642004,24
35060643001,22
35060643002,19
35060643003,22
35060644002,17
35060644003,19
35060644004,21
35060644005,21
35060645003,19
35060645010,5
35060646001,7
35060646002,10
35060646004,10
35060646005,13
35060646006,12
35060646007,19
35060646008,7
35060647002,5
35060647003,7
35060647004,7
35060712006,6
35060712007,13
35060713001,9
35060713002,12
35060713003,10
35060713005,12
35060713006,15
35060717003,7
35060717007,16
35060717008,12
35061564001,4
35061564002,6
35061564003,7
35061564004,8
35061657005,10
35061717002,23
35061717003,25
35061717004,27
35061818032,9
35061818033,2
35061869002,14
35061872015,16
35061872016,22
35061565006,9
35061566001,14
35061566002,15
35061566005,14
35061566006,14
35061567001,12
35061564005,8
35061564007,4
35061564008,5
35061564009,10
35061564010,8
35061651001,6
35061651002,5
35061651003,7
35061651004,6
35061651005,4
35061651006,11
35061651007,6
35061651008,7
35061653001,7
35061653002,10
35061654001,12
35061654002,11
35061654003,6
35061654004,10
35061654005,6
35061654006,6
35061657001,0
35061657002,3
35061657003,6
35061657004,7
35061657006,11
35061708002,26
35061708003,30
35061708004,27
35061708005,27
35061708006,27
35061708007,26
35061708008,23
35061709001,28
35061709002,29
35061709003,32
35061709004,32
35061709005,32
35061709006,30
35061710001,22
35061710002,24
35061710003,24
35061710004,23
35061710005,24
35061711001,15
35061711002,12
35061711003,20
35061711006,13
35061712001,16
35061712002,21
35061713001,18
35061713002,20
35061713003,21
35061714001,21
35061714002,22
35061714003,24
35061714004,25
35061714005,22
35061715001,21
35061715002,21
35061715003,18
35061715004,18
35061715005,22
35061716001,14
35061716002,15
35061716003,15
35061716004,16
35061717001,24
35061717005,24
35061817001,11
35061817002,9
35061817004,5
35061817005,10
35061817006,9
35061818001,0
35061818002,8
35061818003,6
35061818004,6
35061818005,0
35061818006,9
35061818007,4
35061818008,6
35061818020,2
35061818021,0
35061818022,2
35061818023,2
35061818024,0
35061818025,0
35061818026,0
35061818031,5
35061869003,19
35061869004,17
35061869005,21
35061869006,18
35061869007,21
35061869008,23
35061869009,14
35061870001,16
35061870002,19
35061870003,16
35061870004,17
35061870005,20
35061870006,20
35061870007,20
35061870008,21
35061870009,20
35061870010,18
35061870011,20
35061871001,32
35061871002,27
35061871003,24
35061871004,21
35061871005,23
35061872001,15
35061872002,10
35061872003,16
35061872004,14
35061872005,33
35061872006,27
35061872007,24
35061872008,22
35061872009,23
35061872010,20
35061872011,21
35061872012,20
35061872013,10
35061872014,7
35061873001,0
35061567002,6
35061567003,7
35061567004,8
35061567008,6
35061568001,13
35061568002,16
35061568003,10
35061568004,9
35061568005,14
35061568006,12
35061568007,8
35061568008,8
35061568009,8
35061568010,6
35061568011,6
35061568013,4
35061568014,4
35061568015,11
35061568016,0
35061568017,10
35061568018,7
35061568019,7
35061568020,7
35061568021,11
35061568022,8
35061657008,0
35061657009,0
35061657010,0
35061657011,0
35061657013,0
35061657014,0
35061658001,10
35061658002,12
35061658003,11
35061658004,11
35061658005,8
35061658006,5
35061659003,9
35061659004,8
35061659005,10
35061717006,33
35061717007,30
35061717008,33
35061718001,16
35061718002,15
35061718003,15
35061718004,16
35061722001,22
35061722002,26
35061722003,23
35061722004,23
35061722005,24
35061722006,22
35061722007,22
35061722008,20
35061722009,20
35061722011,22
35061722013,26
35061723001,27
35061723002,24
35061723003,25
35061723004,24
35061723005,24
35061723006,22
35061723007,27
35061723008,23
35061724001,13
35061724002,17
35061724003,16
35061724004,22
35061724005,18
35061725001,23
35061725002,20
35061725003,13
35061725004,23
35061726001,12
35061726002,14
35061818034,4
35061818035,11
35061818036,10
35061818037,8
35061820001,11
35061820002,12
35061820003,13
35061820004,11
35061820012,11
35061820013,2
35061820018,7
35061820023,6
35061820024,5
35061820025,0
35061820026,3
35061820027,16
35061820028,13
35061821001,11
35061821004,13
35061822003,14
35061873002,7
35061873003,9
35061873004,12
35061873005,9
35061873006,14
35061873007,15
35061873010,22
35061873011,9
35061873012,9
35061873016,4
35061873017,12
35061874001,10
35061874002,7
35061874003,9
35061874004,7
35061875001,3
35061875002,2
35061875003,1
35061875004,3
35061875005,3
35061875006,1
35061875007,1
35061875008,2
35061875009,2
35061875016,4
35061875018,2
35061877001,10
35061373004,0
35061568023,0
35061568024,5
35061568025,3
35061568026,3
35061568027,3
35061568028,4
35061568029,4
35061568030,5
35061568031,6
35061568032,4
35061569001,9
35061569002,7
35061569003,7
35061569004,11
35061569005,7
35061570001,11
35061571004,10
35061571005,11
35061572002,9
35061659006,8
35061659007,8
35061659008,11
35061659009,11
35061659010,10
35061659011,4
35061659012,6
35061659013,8
35061659014,6
35061659015,6
35061659016,4
35061659017,2
35061659018,1
35061660001,11
35061726003,10
35061726004,13
35061726005,19
35061727001,12
35061728001,9
35061728002,9
35061728003,12
35061728004,11
35061729001,19
35061729002,26
35061729003,19
35061729004,20
35061729005,20
35061729006,21
35061729007,21
35061729008,28
35061730001,18
35061730002,12
35061730003,15
35061730004,16
35061730005,14
35061730006,15
35061732001,2
35061732002,2
35061732003,6
35061732004,4
35061732005,1
35061732006,5
35061732007,6
35061732008,4
35061732009,6
35061821005,7
35061822001,13
35061822002,15
35061822004,12
35061822005,12
35061823001,10
35061824001,0
35061824002,3
35061824003,4
35061824004,3
35061824005,3
35061826001,9
35061826002,9
35061826003,7
35061826004,11
35061826005,9
35061827001,7
35061827002,6
35061827003,8
35061828001,6
35061828002,9
35061828003,9
35061828004,9
35061828005,2
35061828006,2
35061828007,2
35061829001,17
35061829002,13
35061829003,14
35061875017,6
35061877002,14
35061877003,12
35061877004,9
35061877005,7
35061877006,8
35061877007,8
35061878001,4
35061878002,6
35061878003,4
35061878004,2
35061878005,4
35061880001,13
35061880002,12
35061880003,11
35061880004,13
35061880005,11
35061880006,11
35061880007,11
35061880008,15
35061880009,10
35061880010,11
35061881001,12
35061881002,14
35061881003,12
35061881004,12
35061881005,12
35061882007,14
35061883001,11
35061883002,10
35061883003,10
35061883004,10
35061572003,8
35061572004,9
35061572005,8
35061572006,7
35061572007,9
35061572008,6
35061572011,6
35061572018,12
35061572019,0
35061572020,0
35061660002,11
35061660003,13
35061660004,11
35061661001,11
35061661002,10
35061572021,5
35061572022,8
35061572023,15
35061572024,17
35061572025,2
35061572026,4
35061572027,2
35061661003,9
35061661004,9
35061661005,7
35061661006,9
35061661007,8
35061662001,6
35061662002,6
35061662003,5
35061662004,4
35061662005,4
35061662006,6
35061663001,6
35061663002,6
35061663003,5
35061732010,4
35061733001,4
35061733002,4
35061733003,0
35061733004,2
35061733005,1
35061736001,4
35061736002,4
35061736003,4
35061737001,2
35061737002,2
35061737003,4
35061737004,4
35061737005,4
35061738001,2
35061738002,2
35061738003,3
35061738004,2
35061739001,3
35061829004,11
35061829005,15
35061829006,12
35061829007,12
35061829008,11
35061739002,6
35061829009,9
35061831001,13
35061831002,19
35061831003,6
35061831004,21
35061831005,6
35061831006,21
35061831007,11
35061831008,10
35061831009,15
35061832001,7
35061832002,6
35061832003,0
35061832004,0
35061832005,8
35061832006,10
35061832007,6
35061833001,4
35061833002,1
35061833003,0
35061833004,1
35061834001,0
35061834002,0
35061882001,12
35061882002,16
35061882003,13
35061882004,15
35061882005,16
35061882006,15
35061883005,12
35061883006,10
35061884001,16
35061884002,11
35061884003,14
35061884004,12
35061884005,10
35061884006,5
35061885001,6
35061885002,4
35061885003,8
35061885004,4
35061885005,3
35061885006,6
35061886001,7
35061886002,6
35061886003,6
35061886004,6
35061886005,6
35061886006,5
35061886007,7
35061886008,4
35061886009,4
35061572028,0
35061572029,0
35061572030,0
35061572031,2
35061572032,0
35061572033,0
35061572034,0
35061572035,4
35061572036,4
35061573001,9
35061573002,11
35061573003,12
35061574001,10
35061574002,9
35061574003,11
35061574004,7
35061574005,11
35061574006,7
35061574007,9
35061574008,7
35061574009,11
35061574010,11
35061575003,8
35061575004,5
35061575005,10
35061575008,9
35061575009,9
35061663004,13
35061663005,12
35061663006,13
35061663007,13
35061663008,15
35061664001,8
35061664002,11
35061664003,11
35061664004,3
35061664010,14
35061664011,6
35061664012,9
35061667001,10
35061667002,11
35061667003,8
35061667004,7
35061667005,10
35061667006,11
35061667007,16
35061667008,11
35061667009,11
35061667010,15
35061667011,7
35061667013,4
35061667014,12
35061667023,12
35061667024,11
35061667025,7
35061739003,3
35061739004,3
35061740001,4
35061740002,4
35061740003,4
35061740004,6
35061741001,4
35061741002,4
35061741003,4
35061741004,6
35061741005,6
35061742001,5
35061742002,6
35061742003,4
35061742004,5
35061742005,7
35061743001,5
35061743002,7
35061743003,6
35061743004,9
35061743005,8
35061744001,6
35061744002,4
35061744004,6
35061834003,0
35061834004,0
35061834006,0
35061834007,4
35061835001,0
35061835002,4
35061835003,6
35061835004,4
35061835005,8
35061835006,12
35061835007,12
35061835008,6
35061837001,9
35061837002,9
35061837003,11
35061837004,12
35061837005,10
35061837008,14
35061838001,11
35061838002,12
35061838003,9
35061838004,11
35061838005,10
35061838006,6
35061838007,6
35061839001,9
35061886010,5
35061887001,10
35061887002,8
35061887003,10
35061887004,8
35061887005,11
35061887006,10
35061887007,6
35061888001,10
35061888002,11
35061888003,11
35061888004,13
35061888005,9
35061889001,11
35061889002,5
35061889003,10
35061889004,10
35061890001,3
35061890002,7
35061890003,9
35061890004,6
35061890005,5
35061891001,9
35061891002,8
35061891003,8
35061379010,0
35061380002,2
35061380003,0
35061380005,6
35061380008,0
35061576001,5
35061576002,10
35061576003,9
35061576004,13
35061576005,6
35061576008,9
35061576009,10
35061577001,12
35061577002,12
35061577003,10
35061577004,12
35061578001,10
35061578002,9
35061578003,8
35061667026,14
35061667027,7
35061581002,5
35061581003,3
35061581004,5
35061581005,3
35061581006,5
35061582001,3
35061667028,3
35061667029,14
35061668001,3
35061668004,5
35061670001,0
35061670002,0
35061670003,0
35061670004,0
35061670005,1
35061670006,0
35061670007,0
35061670010,2
35061671001,4
35061671002,0
35061671003,9
35061671004,7
35061671005,6
35061671006,6
35061672001,2
35061672002,3
35061743006,8
35061744005,4
35061745001,4
35061745002,5
35061745003,5
35061745004,6
35061746001,4
35061746002,1
35061746003,3
35061746004,3
35061746005,3
35061747001,4
35061747002,4
35061747003,6
35061747004,3
35061747005,4
35061749001,19
35061749002,18
35061749003,21
35061749004,17
35061749005,15
35061839002,8
35061839003,9
35061752002,15
35061752003,22
35061752004,16
35061752005,15
35061840001,1
35061840002,1
35061840010,0
35061840011,2
35061841001,0
35061841002,6
35061841003,14
35061841004,8
35061841005,4
35061841006,13
35061841007,13
35061841008,14
35061841009,12
35061841010,12
35061841011,14
35061841012,11
35061841013,8
35061841014,11
35061841015,8
35061841016,8
35061841017,15
35061841018,17
35061841019,16
35061841020,15
35061841021,13
35061841022,11
35061841023,17
35061890006,4
35061891004,10
35061891005,9
35061891006,6
35061891007,8
35061892001,11
35061892002,10
35061892003,7
35061892004,9
35061892005,8
35061892006,8
35061893001,7
35061893002,6
35061893003,9
35061893004,9
35061893005,9
35061893006,9
35061893007,10
35061893009,4
35061893010,4
35061893011,9
35061893012,6
35061893013,7
35061893014,11
35061893015,10
35061893016,6
35061895004,6
35061895005,14
35061895006,14
35061895007,9
35061582002,6
35061582003,3
35061582004,3
35061582005,2
35061582006,2
35061672003,4
35061672004,11
35061672005,9
35061672006,9
35061673001,2
35061673002,5
35061673003,5
35061673004,7
35061673005,7
35061673006,7
35061673007,13
35061674001,0
35061674002,0
35061674003,0
35061674004,0
35061674005,0
35061677001,2
35061677002,1
35061677003,0
35061677004,10
35061677005,13
35061677006,13
35061677007,12
35061677008,12
35061677009,5
35061677010,3
35061677012,8
35061677013,10
35061749006,15
35061749007,15
35061749008,11
35061749009,16
35061750001,26
35061750002,23
35061750003,24
35061750004,23
35061750005,21
35061750006,20
35061750007,23
35061750010,21
35061750011,18
35061751001,16
35061751002,15
35061751003,16
35061751004,17
35061751005,15
35061751006,17
35061751007,13
35061751008,14
35061751009,14
35061751010,10
35061752001,15
35061753001,20
35061753002,18
35061753003,16
35061753004,12
35061753005,17
35061753006,18
35061753007,18
35061754001,16
35061754002,15
35061754003,16
35061754004,17
35061754005,16
35061754006,16
35061841024,7
35061841025,9
35061841026,9
35061841027,9
35061841028,9
35061841029,7
35061841030,7
35061841031,6
35061841032,4
35061841033,7
35061841034,4
35061841035,8
35061841036,8
35061841037,7
35061841038,3
35061841040,3
35061841041,0
35061841045,9
35061841046,7
35061841047,14
35061841049,12
35061841050,6
35061841051,14
35061841052,14
35061841053,6
35061841054,6
35061841055,9
35061841056,11
35061841057,11
35061841058,11
35061841059,7
35061841060,7
35061893017,4
35061893018,6
35061893019,5
35061893020,8
35061893021,8
35061893022,4
35061894001,18
35061894002,19
35061894003,17
35061894004,17
35061894005,31
35061894006,17
35061894007,15
35061894008,17
35061894009,23
35061895001,12
35061895002,10
35061895003,16
35061895008,14
35061895009,9
35061895010,8
35061895011,7
35061895012,9
35061895013,13
35061895014,10
35060196005,22
35060196007,18
35060001002,0
35060089057,0
35060089061,0
35060089062,3
35060089063,1
35060196008,22
35060197005,19
35060197007,20
35060197008,20
35060197010,15
35060197011,10
35060198001,21
35060198002,18
35060198003,22
35060198004,22
35060199001,17
35060199002,20
35060199003,19
35060199004,21
35060200002,20
35060200003,21
35060200005,22
35060373008,2
35060373011,6
35060375001,4
35060375002,8
35060375003,8
35060375004,6
35060379002,5
35060379003,10
35060379004,5
35060379005,3
35060379007,10
35060380001,27
35060380002,27
35060380003,23
35060380006,22
35060381001,29
35060381002,33
35060381003,30
35060001001,0
35060001003,0
35060001004,0
35060001005,0
35060002001,4
35060002002,2
35060002003,2
35060002004,1
35060002005,0
35060089014,0
35060089015,6
35060089016,0
35060089017,0
35060089021,0
35060089039,5
35060089041,12
35060089042,12
35060089045,4
35060089064,0
35060089065,3
35060089066,3
35060192005,24
35060192006,23
35060192007,19
35060194001,23
35060194002,23
35060194003,23
35060194004,25
35060194005,26
35060194008,23
35060194009,23
35060195001,20
35060195002,24
35060195003,27
35060195004,27
35060195005,26
35060196001,27
35060196002,28
35060196003,29
35060196004,20
35060381004,28
35060382001,27
35060382002,25
35060382003,26
35060382004,27
35060382005,28
35060383003,31
35060383004,30
35060383005,31
35060383006,28
35060383007,27
35060383008,33
35060383009,30
35060383010,26
35060384001,15
35060384002,24
35060384003,28
35060384004,19
35060384005,16
35060384006,17
35060385003,15
35060508002,10
35060508005,10
35060509001,12
35060509004,10
35060510004,12
35060510005,12
35060511001,8
35060511002,6
35060511003,0
35060511005,11
35060511006,11
35060512001,10
35060513001,17
35060513002,13
35060513003,10
35060513004,8
35060513005,7
35060513006,7
35060513007,3
35060513008,4
35060513009,7
35060514002,15
35060515001,5
35060622003,4
35060622004,3
35060622005,5
35060622006,6
35060622007,6
35060622008,2
35060623012,2
35060623013,0
35060623014,3
35060623015,0
35060623016,0
35060623017,4
35060624001,2
35060624002,2
35060624003,2
35060624004,2
35060624007,6
35060625001,6
35060625002,8
35060625003,6
35060625004,5
35060939003,15
35060939004,13
35060940001,8
35060940002,9
35060941001,7
35060941002,8
35060941003,18
35060942002,11
35060942003,16
35060942004,16
35060942006,15
35060944001,7
35060944002,12
35061108003,14
35061113020,0
35061113021,0
35061113022,0
35061113023,0
35061113024,4
35061113025,0
35061114001,0
35061114002,3
35060634001,16
35060638003,24
35060638004,18
35060704006,8
35060706001,12
35060706004,12
35060707001,6
35060707002,3
35060707003,3
35060708001,4
35060708002,5
35060708003,4
35060709001,11
35060709002,10
35060710001,3
35060710002,7
35060710003,4
35060711001,11
35060711002,6
35060711003,9
35060711004,8
35060711007,9
35060711009,7
35060711010,2
35060712004,11
35060712005,12
35060823047,0
35060823048,5
35060823049,3
35060823050,4
35060823051,4
35060833001,3
35060833002,0
35060833003,0
35060833006,0
35060833007,1
35060833008,0
35060834001,11
35060834002,14
35060938050,8
35060938051,17
35060938052,8
35060938053,5
35060939001,20
35060939002,14
35061113003,0
35061113004,0
35061113012,0
35061113016,0
35061113017,0
35061113018,10
35061113019,0
35061142001,0
35061142003,0
35061142005,0
35061142006,0
35061143001,7
35061143002,6
35061143003,0
35061143004,10
35061143005,2
35061143008,0
35061143010,8
35061144001,12
35061144002,12
35061144003,12
35061144004,10
35061144005,11
35061144006,6
35061144007,6
35061144008,6
35061145001,13
35061145002,10
35061145003,15
35061145004,13
35061145005,11
35061145006,11
35061145007,12
35061145008,9
35061146001,6
35061146002,5
35061146003,7
35061146004,10
35061146005,7
35061266009,11
35061267001,12
35061267002,8
35061268001,11
35061268004,9
35061268005,6
35061268006,0
35061268007,0
35061268013,11
35061268014,0
35061268015,7
35061383009,0
35061384002,0
35061384003,0
35061384004,0
35061384005,0
35061384006,0
35061384007,0
35061385003,0
35061385004,0
35061385005,0
35061385006,0
35061385008,0
35061385009,0
35061448007,0
35061449001,0
35061449002,0
35061449003,2
35061449004,2
35061449005,2
35061449006,2
35061449007,2
35061449008,2
35061449009,4
35061449010,4
35061449011,4
35061450001,0
35061450002,2
35061450003,5
35061450004,5
35061450005,3
35061450006,4
35061450007,3
35061450009,0
35061450010,0
35061452009,0
35061452010,2
35061453002,0
35061386001,0
35061386002,0
35061386006,0
35061386007,0
35061386008,0
35061386009,0
35061386010,0
35061386011,0
35061386012,0
35061386016,10
35061386018,5
35061386029,1
35061386030,0
35061386041,0
35061386042,0
35061386048,5
35061386049,4
35061386051,0
35061386052,0
35061386053,0
35061451004,2
35061451005,0
35061452003,2
35061452004,2
35061452005,2
35061452006,2
35061452007,2
35061452008,0
35061453003,0
35061453005,0
35061453006,0
35061453008,0
35061453009,0
35061453010,0
35061453011,0
35061454001,0
35061454002,0
35061454003,0
35061484027,13
35061484029,10
35061484032,0
35061484033,2
35061484034,6
35061484035,10
35061484036,6
35061484037,8
35061484038,7
35061454010,0
35061454011,0
35061341005,2
35061341006,1
35061341007,0
35061341008,5
35061341009,4
35061341011,0
35061341012,8
35061341013,10
35061341014,9
35061341015,9
35061341016,0
35061341017,1
35061341018,1
35061341020,1
35061386065,0
35061386070,5
35061386086,7
35061386087,5
35061386088,7
35061386097,9
35061386098,1
35061386099,10
35061386100,0
35061386089,5
35061386090,0
35061386091,0
35061386092,1
35061386093,0
35061386094,4
35061386095,18
35061386096,0
35061454004,0
35061454005,0
35061454006,0
35061454008,0
35061454009,0
35061455004,4
35061454012,0
35061454013,0
35061454014,0
35061454015,0
35061454016,0
35061454017,0
35061455001,4
35061455002,2
35061455003,4
35061484062,9
35061484063,7
35061342001,1
35061342002,1
35061342003,2
35061342004,1
35061342005,1
35061342006,1
35061342007,1
35061343001,21
35061343002,20
35061343003,19
35061343004,21
35061343005,18
35061343006,17
35061344001,15
35061345001,18
35061345002,17
35061345003,19
35061346001,15
35061346002,11
35061346003,13
35061346004,15
35061346005,13
35061347001,16
35061347003,14
35061347004,14
35061347005,14
35061348001,10
35061348002,12
35061348003,11
35061348004,12
35061386101,0
35061386102,0
35061387001,10
35061387002,13
35061387003,15
35061387004,16
35061387005,8
35061387006,11
35061387020,14
35061387023,5
35061387028,6
35061387029,9
35061387030,8
35061387031,17
35061387032,14
35061387033,8
35061387034,11
35061387035,9
35061387036,13
35061388001,14
35061389003,13
35061455005,0
35061455006,4
35061455007,6
35061455008,6
35061455009,7
35061455010,4
35061456001,4
35061456002,4
35061456003,2
35061456004,4
35061456005,0
35061456006,2
35061456007,0
35061457001,6
35061457002,8
35061457003,8
35061457004,10
35061457005,8
35061457006,4
35061457007,4
35061457008,6
35061457009,4
35061457010,8
35061457011,8
35061457012,8
35061458001,0
35061458002,0
35061349001,10
35061350001,10
35061351001,9
35061351003,6
35061351004,2
35061352001,5
35061352002,2
35061356002,11
35061356003,11
35061357001,11
35061357002,10
35061357003,8
35061357004,8
35061358002,12
35061358003,10
35061358004,10
35061358005,11
35061361001,17
35061361002,21
35061361005,13
35061361006,9
35061361007,9
35061361011,14
35061361012,22
35061389006,10
35061390001,11
35061390004,10
35061391003,0
35061391007,0
35061391020,4
35061391023,0
35061391024,0
35061391025,0
35061391026,0
35061392003,6
35061392004,7
35061392013,2
35061392014,3
35061392015,5
35061392016,5
35061392017,6
35061458003,0
35061458004,2
35061458005,2
35061458006,4
35061458007,0
35061458008,0
35061458009,0
35061458010,0
35061458011,0
35061458012,0
35061459001,0
35061459002,0
35061459003,0
35061459004,0
35061459005,0
35061459006,0
35061459007,0
35061460001,0
35061493003,11
35061493004,9
35061493005,11
35061493006,10
35061361013,14
35061361016,18
35061392005,6
35061392006,5
35061392008,17
35061392009,7
35061392010,3
35061392011,6
35061392012,0
35061365004,14
35061366001,17
35061367001,0
35061367002,0
35061367003,0
35061367004,0
35061368001,0
35061368002,0
35061368003,0
35061392018,11
35061393001,16
35061393002,12
35061394001,13
35061394002,13
35061394003,14
35061394004,18
35061395001,18
35061395002,18
35061395003,19
35061396001,16
35061396002,17
35061460002,0
35061460003,0
35061460004,0
35061460005,0
35061460006,0
35061400001,7
35061400002,10
35061401001,6
35061461001,0
35061461002,0
35061461003,0
35061461004,0
35061461005,0
35061461006,0
35061461007,0
35061461008,0
35061461009,0
35061461010,0
35061461011,0
35061496016,0
35061496017,0
35061496018,0
35061496019,6
35061496022,0
35061496023,3
35061496024,0
35061397001,14
35061397003,13
35061397004,16
35061397005,16
35061397006,17
35061397007,16
35061398002,19
35061398003,8
35061398004,13
35061399001,13
35061370002,0
35061370003,0
35061370004,0
35061370005,0
35061370006,0
35061370007,0
35061402017,11
35061402018,11
35061402019,14
35061402020,13
35061402021,15
35061402022,13
35061402023,12
35061403001,9
35061403005,11
35061401002,13
35061402001,17
35061402002,17
35061402003,11
35061402005,5
35061402006,8
35061402007,9
35061402010,5
35061402011,16
35061402012,10
35061402013,10
35061402014,11
35061402015,6
35061402016,10
35061461012,0
35061462001,0
35061462002,0
35061462003,0
35061462004,0
35061462007,0
35061462008,0
35061462009,0
35061462011,0
35061410004,14
35061410005,17
35061410006,11
35061410007,9
35061462012,0
35061463001,0
35061463002,0
35061463003,0
35061463004,0
35061463005,0
35061463006,0
35061463007,0
35061463008,0
35061463009,0
35061463011,0
35061496049,6
35061496050,4
35061496051,4
35061496052,4
35061496053,6
35061496054,4
35061496055,4
35061496056,4
35061496057,6
35061496058,6
35061496059,6
35061496060,6
35061496061,6
35061496062,2
35061496063,6
35061403006,5
35061403007,10
35061403008,10
35061404001,12
35061404002,11
35061404003,5
35061404004,3
35061406001,11
35061406002,4
35061406003,5
35061410001,10
35061410002,14
35061410003,14
35061273003,14
35061273004,18
35061273005,12
35061279001,23
35061279002,11
35061279006,8
35061280001,10
35061410008,14
35061411002,8
35061411003,11
35061411004,8
35061411005,6
35061411006,6
35061463012,0
35061463013,0
35061464001,0
35061464002,0
35061464003,0
35061464004,0
35061464005,0
35061464006,0
35061464007,0
35061465001,2
35061465002,0
35061465003,0
35061465004,2
35061465005,2
35061465006,0
35061465007,0
35061465008,0
35061465009,0
35061465010,0
35061466001,0
35061466002,0
35061466003,0
35061466007,0
35061466009,2
35061466010,2
35061467001,2
35061467002,2
35061467003,0
35061467004,0
35061467005,0
35061467006,0
35061497010,0
35061497011,0
35061497014,0
35061498001,0
35061498004,0
35061498005,0
35061498007,0
35061498009,0
35061498010,0
35061498013,0
35061499001,0
35061284005,7
35061285001,1
35061285002,4
35061285003,7
35061286001,8
35061286002,14
35061286003,10
35061286004,11
35061286005,10
35061286006,12
35061286007,15
35061287001,11
35061287002,13
35061287004,14
35061287005,11
35061287006,11
35061287007,7
35061290003,14
35061290004,12
35061291001,14
35061291002,16
35061291003,18
35061291004,12
35061291005,14
35061291006,16
35061291007,7
35061292001,19
35061292002,11
35061292003,0
35061292004,4
35061292005,7
35061292006,17
35061292007,10
35061292008,9
35061293025,8
35061293026,7
35061293030,20
35061293031,6
35061293032,7
35061293033,10
35061298001,12
35061298002,7
35061299002,10
35061304003,1
35061304004,0
35061304005,8
35061304006,13
35061304007,9
35061305001,5
35061305002,2
35061305003,5
35061308022,13
35061309001,14
35061309002,10
35061309003,11
35061309004,15
35061310001,17
35061310003,14
35061382005,0
35061382006,0
35061310006,14
35061381012,0
35061381013,0
35061381014,0
35061381015,0
35061381016,0
35061381017,0
35061381018,0
35061382001,0
35061382003,0
35061382007,0
35061382008,0
35061382009,0
35061382010,0
35061382011,0
35061444022,0
35061445001,2
35061445002,2
35061445003,2
35061445004,2
35061445005,2
35061445006,2
35061446001,2
35061446002,0
35061446003,0
35061446005,0
35061446006,0
35061446007,0
35061446008,0
35061446009,0
35061446011,2
35061383002,0
35061382012,0
35061382013,0
35061383001,0
35061383003,0
35061383004,0
35061383005,0
35061383006,0
35061383008,0
35061447002,0
35061447003,0
35061447005,0
35061447006,0
35061447007,0
35061447008,0
35061447009,0
35061447010,0
35061447011,0
35061447012,0
35061447013,0
35061385010,0
35061385011,0
35061158006,18
35061159002,9
35061159004,15
35061159005,14
35061159006,8
35061160003,0
35061160004,0
35061160005,0
35061160006,0
35061160007,0
35061160008,0
35061160009,0
35061287008,6
35061287011,13
35061288001,8
35061288002,6
35061288003,6
35061288004,6
35061288005,7
35061288006,6
35061288007,8
35061288008,4
35061289001,15
35061289002,16
35061289003,7
35061289007,11
35061290001,11
35061290002,14
35061269001,10
35061269004,12
35061269005,7
35061270001,11
35061271001,19
35061271002,20
35061160029,0
35061160030,0
35061161001,0
35061161002,0
35061161003,0
35061161004,0
